customer_id,age,income,tenure_months,num_transactions,avg_transaction,signup_date,last_login,country,product,device,review_text,churn
CUST_003049,54,24473.053765588473,15,1,196.1263407689856,2018-05-19 10:17:25.471900,2020-11-11 10:17:25.471900,US,B,mobile,péssimo serviço - recomendo (id:3049),0
CUST_003050,23,46805.405923847,24,13,63.751790587054835,2015-12-17 10:17:25.471900,2020-11-30 10:17:25.471900,PT,A,mobile,bom atendimento - não recomendo (id:3050),0
CUST_003051,31,150516.2395988925,33,11,62.660154955830784,2020-12-24 10:17:25.471900,2022-05-25 10:17:25.471900,US,A,desktop,ótimo atendimento - não volto (id:3051),1
CUST_003052,36,45013.130430167585,9,6,328.82904607697475,2024-08-21 10:17:25.471900,2025-06-28 10:17:25.471900,BR,D,mobile,péssimo serviço - faz o trabalho (id:3052),0
CUST_003053,30,255317.54923396138,21,8,141.9430764717232,2024-04-19 10:17:25.471900,2025-01-03 10:17:25.471900,BR,A,desktop,,0
CUST_003054,60,16185.194974803799,11,4,55.68465892361385,2023-11-17 10:17:25.471900,2025-05-06 10:17:25.471900,BR,B,mobile,ótimo preço - voltaria (id:3054),0
CUST_003055,29,35677.9211443341,30,8,81.53025651417462,2024-09-30 10:17:25.471900,2025-07-01 10:17:25.471900,DE,D,mobile,regular atendimento - voltaria (id:3055),0
CUST_003056,33,25958.31338905592,4,2,74.62318721466315,2016-04-04 10:17:25.471900,2021-08-29 10:17:25.471900,US,C,mobile,satisfatório produto - não recomendo (id:3056),1
CUST_003057,42,13675.65619507962,7,1,147.04792502112826,2024-08-03 10:17:25.471900,2024-08-12 10:17:25.471900,BR,D,mobile,,0
CUST_003058,25,31641.49402575605,13,6,126.3601147678983,2017-11-01 10:17:25.471900,2017-11-18 10:17:25.471900,US,C,desktop,,1
CUST_003059,35,52870.265527812044,52,18,102.47887229700964,2017-11-14 10:17:25.471900,2020-03-04 10:17:25.471900,US,A,tablet,ótimo produto - não recomendo (id:3059),1
CUST_003060,43,58209.69275044664,20,6,50.31622558621428,2025-06-05 10:17:25.471900,2025-06-07 10:17:25.471900,BR,A,mobile,,0
CUST_003061,36,256121.43361454716,80,23,11.50407108573443,2018-07-24 10:17:25.471900,2022-08-01 10:17:25.471900,BR,D,mobile,,0
CUST_003062,38,55161.51089964543,2,1,60.75626448842335,2018-01-24 10:17:25.471900,2025-01-05 10:17:25.471900,BR,D,mobile,excelente entrega - não recomendo (id:3062),0
CUST_003063,33,102244.58594516548,14,6,85.14745007815215,2025-02-13 10:17:25.471900,2025-04-20 10:17:25.471900,BR,B,mobile,excelente produto - não volto (id:3063),0
CUST_003064,21,38541.26720449834,13,6,12.126339246159796,2024-07-15 10:17:25.471900,2025-09-05 10:17:25.471900,BR,B,mobile,,0
CUST_003065,43,164431.61367445506,22,11,129.66911579660047,2023-07-18 10:17:25.471900,2024-04-23 10:17:25.471900,BR,B,desktop,,0
CUST_003066,61,314457.5459653063,40,10,194.85241819674525,2020-12-05 10:17:25.471900,2024-12-20 10:17:25.471900,PT,C,mobile,bom serviço - não recomendo (id:3066),0
CUST_003067,40,58569.9249598435,44,23,36.96490048028071,2023-05-09 10:17:25.471900,2024-01-07 10:17:25.471900,US,B,mobile,excelente produto - recomendo (id:3067),0
CUST_003068,42,14862.653754762892,26,8,58.3036262216041,2017-09-29 10:17:25.471900,2022-07-22 10:17:25.471900,BR,B,mobile,excelente preço - não volto (id:3068),0
CUST_003069,48,22160.694475129418,24,10,73.29812711386653,2015-11-17 10:17:25.471900,2025-05-04 10:17:25.471900,PT,A,desktop,ruim entrega - faz o trabalho (id:3069),0
CUST_003070,24,,71,20,91.84833393862806,2024-07-01 10:17:25.471900,,BR,B,desktop,,0
CUST_003071,60,54767.280953217276,11,1,22.398932617330875,2016-01-19 10:17:25.471900,2023-10-20 10:17:25.471900,PT,A,desktop,satisfatório serviço - não volto (id:3071),0
CUST_003072,42,68089.7945366189,42,12,92.26683341364237,2024-05-12 10:17:25.471900,2025-09-18 10:17:25.471900,PT,A,mobile,regular produto - não recomendo (id:3072),0
CUST_003073,59,54949.942482506194,61,23,163.6338635881815,2018-05-14 10:17:25.471900,2021-05-20 10:17:25.471900,BR,B,mobile,péssimo produto - não volto (id:3073),0
CUST_003074,31,36544.5164293752,16,6,39.20379779285088,2021-09-11 10:17:25.471900,2025-04-11 10:17:25.471900,PT,B,mobile,ruim produto - faz o trabalho (id:3074),0
CUST_003075,61,20484.45127436615,31,7,96.4218985056985,2021-05-02 10:17:25.471900,2021-10-01 10:17:25.471900,US,A,desktop,ruim produto - não recomendo (id:3075),0
CUST_003076,49,52105.42948824128,11,6,110.61456860944838,2017-12-25 10:17:25.471900,2018-01-08 10:17:25.471900,PT,A,mobile,ruim entrega - recomendo (id:3076),0
CUST_003077,46,192815.41701503718,4,3,194.32459793101597,2024-11-09 10:17:25.471900,2025-02-13 10:17:25.471900,US,B,desktop,,0
CUST_003078,42,90938.22827925238,21,12,130.72802097360133,2022-01-10 10:17:25.471900,2024-07-28 10:17:25.471900,BR,B,mobile,excelente atendimento - não recomendo (id:3078),0
CUST_003079,37,,5,2,308.7864483952035,2019-05-28 10:17:25.471900,2020-07-17 10:17:25.471900,BR,C,mobile,,0
CUST_003080,54,91730.50203386413,14,6,273.2639519879072,2019-12-08 10:17:25.471900,2022-02-13 10:17:25.471900,BR,A,mobile,,0
CUST_003081,41,26004.954953711498,49,16,42.41778749334615,2019-06-07 10:17:25.471900,2021-10-22 10:17:25.471900,BR,C,mobile,bom preço - recomendo (id:3081),0
CUST_003082,18,22984.17853732297,2,1,114.3980797450525,2022-03-14 10:17:25.471900,2025-02-20 10:17:25.471900,BR,A,desktop,,0
CUST_003083,26,18527.1667348685,0,0,78.61994754561724,2023-12-30 10:17:25.471900,2025-10-02 10:17:25.471900,BR,A,mobile,excelente atendimento - não recomendo (id:3083),0
CUST_003084,37,32443.06673961251,22,8,53.05051075022842,2019-01-01 10:17:25.471900,2019-07-05 10:17:25.471900,US,B,tablet,regular atendimento - voltaria (id:3084),0
CUST_003085,43,24839.606460871462,9,3,72.17136699861358,2020-06-16 10:17:25.471900,2023-09-14 10:17:25.471900,ES,C,mobile,bom preço - recomendo (id:3085),0
CUST_003086,39,107736.88316485239,12,8,44.00254939146616,2017-06-25 10:17:25.471900,2020-01-16 10:17:25.471900,BR,A,mobile,excelente preço - não recomendo (id:3086),0
CUST_003087,54,23675.80510649088,12,6,344.0228710819214,2025-03-06 10:17:25.471900,2025-04-04 10:17:25.471900,BR,A,desktop,bom preço - voltaria (id:3087),0
CUST_003088,18,17633.406092483667,2,1,61.04509826176042,2019-11-03 10:17:25.471900,2022-05-26 10:17:25.471900,BR,B,mobile,péssimo serviço - faz o trabalho (id:3088),0
CUST_003089,41,208630.38259097864,0,1,25.19013017360877,2018-12-17 10:17:25.471900,2022-04-21 10:17:25.471900,PT,A,desktop,satisfatório atendimento - recomendo (id:3089),0
CUST_003090,18,24191.637438362715,54,20,78.11835294543084,2025-04-01 10:17:25.471900,2025-06-13 10:17:25.471900,BR,B,desktop,ótimo produto - não recomendo (id:3090),0
CUST_003091,49,41696.63093199813,5,0,76.91400435055866,2017-05-10 10:17:25.471900,2017-08-30 10:17:25.471900,BR,B,mobile,ótimo preço - não volto (id:3091),0
CUST_003092,38,54512.78510755573,13,6,33.376326200602286,2017-08-02 10:17:25.471900,2024-04-12 10:17:25.471900,BR,A,desktop,péssimo preço - recomendo (id:3092),0
CUST_003093,45,13055.649004177034,85,32,48.62755858885514,2018-03-01 10:17:25.471900,2024-08-16 10:17:25.471900,PT,A,mobile,bom atendimento - faz o trabalho (id:3093),0
CUST_003094,29,110407.72603226009,42,13,89.75164215775474,2025-09-10 10:17:25.471900,2025-09-21 10:17:25.471900,BR,B,mobile,,0
CUST_003095,55,,2,1,35.74719316951125,2024-01-25 10:17:25.471900,2025-04-04 10:17:25.471900,US,A,mobile,,0
CUST_003096,52,147641.98629530153,17,7,157.5168966953099,2016-11-10 10:17:25.471900,2023-09-17 10:17:25.471900,BR,B,mobile,péssimo atendimento - não volto (id:3096),0
CUST_003097,47,19706.42998214813,31,14,33.31542874286967,2016-05-05 10:17:25.471900,2021-04-05 10:17:25.471900,DE,C,desktop,excelente serviço - não recomendo (id:3097),0
CUST_003098,38,39704.23806435984,28,7,88.02066005576087,2016-08-05 10:17:25.471900,2017-05-10 10:17:25.471900,BR,B,tablet,bom produto - faz o trabalho (id:3098),0
CUST_003099,46,37624.85617659033,34,14,78.82844374946352,2021-11-11 10:17:25.471900,2022-03-18 10:17:25.471900,BR,B,mobile,ruim entrega - recomendo (id:3099),0
CUST_003100,31,,14,6,144.20424051944897,2022-06-24 10:17:25.471900,,US,A,mobile,,0
CUST_003101,50,9806.95126804199,4,3,54.06137143032011,2022-01-30 10:17:25.471900,2022-09-05 10:17:25.471900,BR,A,desktop,,0
CUST_003102,59,40124.91495076629,15,13,54.930047564486586,2016-10-05 10:17:25.471900,2019-07-30 10:17:25.471900,BR,A,mobile,bom entrega - recomendo (id:3102),0
CUST_003103,52,10058.592061345498,25,12,50.49803302682713,2023-02-14 10:17:25.471900,2024-01-03 10:17:25.471900,US,B,mobile,ótimo atendimento - voltaria (id:3103),0
CUST_003104,31,50136.30443537564,22,11,65.2486687623979,2017-01-02 10:17:25.471900,2021-08-02 10:17:25.471900,BR,B,mobile,ruim entrega - recomendo (id:3104),0
CUST_003105,44,5346.59820400573,1,1,55.17067009877164,2018-01-29 10:17:25.471900,2019-06-05 10:17:25.471900,BR,C,desktop,,0
CUST_003106,24,6860.748661800591,1,2,111.55308735693833,2021-09-03 10:17:25.471900,2024-08-14 10:17:25.471900,BR,A,mobile,ótimo serviço - não volto (id:3106),0
CUST_003107,46,75863.71947308017,80,30,84.13519798180843,2022-08-20 10:17:25.471900,2023-12-09 10:17:25.471900,US,D,mobile,regular preço - não volto (id:3107),0
CUST_003108,45,22199.951658760627,3,1,12.684194662739333,2021-07-06 10:17:25.471900,2022-06-03 10:17:25.471900,BR,A,mobile,excelente produto - não recomendo (id:3108),0
CUST_003109,18,14927.011957990815,8,4,186.6303406230607,2018-01-29 10:17:25.471900,2021-05-27 10:17:25.471900,US,B,mobile,regular entrega - recomendo (id:3109),0
CUST_003110,26,113978.03791718278,35,14,66.67527504423175,2024-05-18 10:17:25.471900,2024-10-12 10:17:25.471900,BR,B,tablet,excelente serviço - não recomendo (id:3110),0
CUST_003111,36,48769.656021110335,12,2,300.5972678424997,2017-12-02 10:17:25.471900,2022-09-20 10:17:25.471900,BR,C,mobile,bom serviço - faz o trabalho (id:3111),0
CUST_003112,36,79608.90010770054,4,2,142.63966396466435,2018-10-21 10:17:25.471900,2020-03-27 10:17:25.471900,BR,B,mobile,péssimo entrega - recomendo (id:3112),0
CUST_003113,25,31268.989509371753,15,5,72.79321620207821,2021-05-01 10:17:25.471900,2022-03-09 10:17:25.471900,BR,A,desktop,ruim entrega - faz o trabalho (id:3113),0
CUST_003114,44,405009.5088722634,20,8,132.49759831093422,2021-01-09 10:17:25.471900,2021-03-02 10:17:25.471900,ES,B,mobile,bom produto - voltaria (id:3114),0
CUST_003115,43,21076.99679543497,14,6,96.13257861099524,2021-10-20 10:17:25.471900,2022-03-24 10:17:25.471900,PT,A,mobile,ruim atendimento - não recomendo (id:3115),0
CUST_003116,37,174563.87411538797,60,26,132.45589922419768,2025-03-18 10:17:25.471900,2025-08-27 10:17:25.471900,US,A,mobile,bom produto - recomendo (id:3116),0
CUST_003117,30,34364.198629721875,8,3,96.88431458281525,2023-02-04 10:17:25.471900,2025-01-12 10:17:25.471900,BR,B,mobile,regular serviço - recomendo (id:3117),0
CUST_003118,52,8192.223622527505,25,4,91.84045598951373,2017-09-10 10:17:25.471900,2025-07-22 10:17:25.471900,PT,B,desktop,bom entrega - não recomendo (id:3118),0
CUST_003119,59,56081.64594214109,2,3,95.0426258543695,2025-03-09 10:17:25.471900,2025-07-16 10:17:25.471900,PT,A,mobile,péssimo serviço - não volto (id:3119),0
CUST_003120,34,48208.29136711908,11,4,97.44658400135478,2016-03-09 10:17:25.471900,2020-01-31 10:17:25.471900,BR,C,mobile,excelente preço - faz o trabalho (id:3120),0
CUST_003121,32,14098.31220156442,32,10,195.73015248966817,2019-10-10 10:17:25.471900,2022-10-24 10:17:25.471900,US,D,mobile,bom entrega - não volto (id:3121),0
CUST_003122,45,,6,3,146.39253739510215,2015-12-01 10:17:25.471900,,BR,B,mobile,,0
CUST_003123,35,35517.19133570036,21,4,121.43356258439688,2024-11-22 10:17:25.471900,2025-10-23 10:17:25.471900,PT,A,mobile,,0
CUST_003124,38,49750.362735360475,3,2,111.83813556083888,2024-06-11 10:17:25.471900,2024-10-14 10:17:25.471900,BR,A,tablet,bom entrega - não recomendo (id:3124),0
CUST_003125,48,3930.0327784794586,2,2,371.32300667825524,2023-10-16 10:17:25.471900,2024-08-21 10:17:25.471900,BR,A,mobile,,1
CUST_003126,18,93695.86220987297,17,8,120.98421955740449,2020-01-11 10:17:25.471900,2021-05-07 10:17:25.471900,ES,A,desktop,satisfatório serviço - não volto (id:3126),0
CUST_003127,55,23270.73458197148,26,10,82.38923999160774,2021-01-29 10:17:25.471900,2021-05-07 10:17:25.471900,ES,C,mobile,,0
CUST_003128,40,10953.641795794529,2,1,131.56504520785862,2023-10-28 10:17:25.471900,2025-01-19 10:17:25.471900,PT,A,mobile,ruim atendimento - não recomendo (id:3128),0
CUST_003129,35,84707.53996254272,59,30,26.22058417676078,2022-07-23 10:17:25.471900,2023-03-28 10:17:25.471900,BR,B,mobile,regular atendimento - faz o trabalho (id:3129),0
CUST_003130,38,35551.72006764161,6,3,56.25218887651887,2025-02-06 10:17:25.471900,2025-07-10 10:17:25.471900,PT,D,mobile,,0
CUST_003131,39,108504.74666866522,3,2,74.09050331420491,2025-01-31 10:17:25.471900,2025-08-29 10:17:25.471900,BR,B,tablet,,0
CUST_003132,19,53860.7362882626,5,0,166.29054489892167,2023-08-21 10:17:25.471900,2025-05-25 10:17:25.471900,BR,D,mobile,,0
CUST_003133,57,36266.036452164,4,2,142.18087667187172,2025-07-05 10:17:25.471900,2025-08-15 10:17:25.471900,BR,A,mobile,regular serviço - faz o trabalho (id:3133),0
CUST_003134,40,31651.570573543366,2,2,84.41489090980781,2019-07-02 10:17:25.471900,2025-09-30 10:17:25.471900,US,B,mobile,satisfatório produto - recomendo (id:3134),0
CUST_003135,45,56074.78271608286,38,14,61.70206022499441,2018-08-27 10:17:25.471900,2018-09-21 10:17:25.471900,BR,A,desktop,péssimo serviço - não recomendo (id:3135),0
CUST_003136,51,25029.786811531852,16,8,113.23842435594787,2018-08-14 10:17:25.471900,2021-04-04 10:17:25.471900,PT,A,desktop,bom entrega - voltaria (id:3136),0
CUST_003137,27,16859.754496116504,11,5,7.781750362036258,2024-08-26 10:17:25.471900,2025-03-10 10:17:25.471900,PT,A,mobile,excelente atendimento - não recomendo (id:3137),0
CUST_003138,45,62875.8993067478,72,16,67.59579743113152,2016-01-24 10:17:25.471900,2022-08-20 10:17:25.471900,PT,A,mobile,ruim serviço - não volto (id:3138),0
CUST_003139,36,31887.231516350443,11,6,88.5049912884456,2018-06-07 10:17:25.471900,2022-07-19 10:17:25.471900,ES,A,mobile,satisfatório serviço - não volto (id:3139),0
CUST_003140,50,37429.36677822703,4,2,9.43459857790501,2019-06-19 10:17:25.471900,2021-10-12 10:17:25.471900,US,A,mobile,satisfatório produto - voltaria (id:3140),0
CUST_003141,18,96803.83134959011,7,2,170.78132615178458,2017-03-27 10:17:25.471900,2020-12-23 10:17:25.471900,ES,D,mobile,péssimo produto - faz o trabalho (id:3141),0
CUST_003142,38,32777.941504894276,6,4,178.57474331236597,2022-08-22 10:17:25.471900,2023-06-06 10:17:25.471900,BR,A,mobile,excelente produto - recomendo (id:3142),0
CUST_003143,32,36810.21006108073,16,4,59.98425591934685,2024-10-08 10:17:25.471900,2025-06-26 10:17:25.471900,ES,D,mobile,,0
CUST_003144,45,21169.472356291997,8,6,55.361673893527566,2023-10-05 10:17:25.471900,2023-12-01 10:17:25.471900,ES,A,mobile,excelente entrega - voltaria (id:3144),0
CUST_003145,45,,17,7,132.56700010169052,2018-11-24 10:17:25.471900,,BR,B,tablet,,1
CUST_003146,31,49753.949253302126,26,5,66.92863588370228,2017-10-21 10:17:25.471900,2019-08-22 10:17:25.471900,BR,A,tablet,,0
CUST_003147,31,81690.8777045879,36,15,196.05022981486212,2018-05-22 10:17:25.471900,2018-08-19 10:17:25.471900,BR,A,desktop,péssimo preço - voltaria (id:3147),0
CUST_003148,38,21564.07569240907,29,11,35.63579534358322,2025-10-04 10:17:25.471900,2025-10-19 10:17:25.471900,BR,A,mobile,,0
CUST_003149,29,24051.790633287106,5,3,197.3848238114415,2018-08-27 10:17:25.471900,2023-04-26 10:17:25.471900,US,B,mobile,,0
CUST_003150,50,74081.68829583458,2,3,367.9086894732526,2025-10-19 10:17:25.471900,2025-10-22 10:17:25.471900,US,B,desktop,ótimo preço - voltaria (id:3150),0
CUST_003151,35,45569.3993352461,18,7,141.31133751156992,2024-05-23 10:17:25.471900,2025-04-26 10:17:25.471900,US,B,desktop,,1
CUST_003152,18,16065.08699022837,5,1,190.347020692242,2021-09-06 10:17:25.471900,2022-05-30 10:17:25.471900,BR,B,mobile,excelente entrega - voltaria (id:3152),0
CUST_003153,35,117700.5140809055,2,0,106.1428295741322,2021-08-10 10:17:25.471900,2021-08-18 10:17:25.471900,ES,A,mobile,péssimo produto - não volto (id:3153),0
CUST_003154,27,,17,5,37.74664827004815,2021-04-02 10:17:25.471900,,BR,C,mobile,,1
CUST_003155,20,73559.97051856434,9,3,72.29883211097388,2023-09-23 10:17:25.471900,2025-07-01 10:17:25.471900,PT,B,mobile,ruim entrega - faz o trabalho (id:3155),0
CUST_003156,25,11629.60368064697,33,14,37.03524454300808,2022-06-16 10:17:25.471900,2023-11-30 10:17:25.471900,BR,A,mobile,excelente serviço - recomendo (id:3156),0
CUST_003157,41,198235.23594841178,9,5,112.24973291462908,2022-10-19 10:17:25.471900,2024-03-18 10:17:25.471900,BR,A,mobile,bom atendimento - não recomendo (id:3157),0
CUST_003158,55,9044.030861681389,92,34,138.01209349480555,2020-02-24 10:17:25.471900,2022-12-09 10:17:25.471900,BR,B,desktop,péssimo entrega - recomendo (id:3158),0
CUST_003159,43,102439.28767282552,34,13,182.88144100322432,2023-01-01 10:17:25.471900,2023-12-10 10:17:25.471900,PT,A,desktop,ótimo entrega - não recomendo (id:3159),0
CUST_003160,32,,1,1,14.953703050166045,2023-12-01 10:17:25.471900,,DE,B,desktop,,0
CUST_003161,45,26109.582907881995,17,4,32.31393091707873,2024-01-26 10:17:25.471900,2025-05-11 10:17:25.471900,BR,B,mobile,excelente entrega - não recomendo (id:3161),0
CUST_003162,34,42909.8632389856,19,11,115.85092027526842,2018-08-29 10:17:25.471900,2024-05-26 10:17:25.471900,BR,A,desktop,bom preço - faz o trabalho (id:3162),0
CUST_003163,31,64132.741814856905,28,9,18.019102910019516,2020-09-08 10:17:25.471900,2025-05-12 10:17:25.471900,BR,C,mobile,ruim atendimento - recomendo (id:3163),0
CUST_003164,26,16091.388754294412,16,7,176.60961136429455,2023-07-16 10:17:25.471900,2024-07-03 10:17:25.471900,BR,B,desktop,péssimo atendimento - recomendo (id:3164),0
CUST_003165,18,17427.262116034755,15,7,108.52883069284944,2019-01-03 10:17:25.471900,2024-05-13 10:17:25.471900,US,A,mobile,bom atendimento - faz o trabalho (id:3165),0
CUST_003166,35,65162.82252423635,11,0,60.53445067266537,2017-03-16 10:17:25.471900,2023-10-06 10:17:25.471900,BR,B,mobile,satisfatório serviço - faz o trabalho (id:3166),0
CUST_003167,41,7811.805090834718,7,5,194.19720982668986,2022-03-30 10:17:25.471900,2024-10-23 10:17:25.471900,BR,A,desktop,bom serviço - faz o trabalho (id:3167),0
CUST_003168,38,21465.318445692676,70,26,149.44093803926793,2023-02-23 10:17:25.471900,2023-10-24 10:17:25.471900,BR,D,desktop,ruim serviço - recomendo (id:3168),0
CUST_003169,35,560518.9100471311,9,3,15.982737262103889,2020-06-02 10:17:25.471900,2020-10-09 10:17:25.471900,BR,B,tablet,excelente serviço - não volto (id:3169),0
CUST_003170,28,15196.01242367921,1,1,60.046824894353044,2023-05-06 10:17:25.471900,2025-03-14 10:17:25.471900,BR,A,mobile,bom preço - não volto (id:3170),0
CUST_003171,47,102030.03529365502,4,1,63.83274008561274,2017-07-06 10:17:25.471900,2021-09-27 10:17:25.471900,DE,B,desktop,bom atendimento - não volto (id:3171),0
CUST_003172,24,21432.083519233467,46,14,63.37634564181403,2023-08-22 10:17:25.471900,2023-10-07 10:17:25.471900,BR,A,mobile,,0
CUST_003173,49,57419.579494344856,21,11,154.9457867889804,2024-09-01 10:17:25.471900,2025-03-01 10:17:25.471900,BR,B,tablet,satisfatório preço - recomendo (id:3173),0
CUST_003174,27,65442.03850476206,36,16,101.98673137710061,2020-02-01 10:17:25.471900,2020-09-08 10:17:25.471900,BR,B,mobile,ruim atendimento - faz o trabalho (id:3174),0
CUST_003175,30,100314.05178199499,39,13,34.17046907025822,2021-10-08 10:17:25.471900,2024-10-28 10:17:25.471900,BR,B,desktop,bom produto - não recomendo (id:3175),0
CUST_003176,22,30326.32893297391,41,17,126.08469505220596,2020-12-27 10:17:25.471900,2024-10-30 10:17:25.471900,PT,B,desktop,péssimo preço - não volto (id:3176),0
CUST_003177,33,217509.14505989946,19,8,130.57946959601426,2019-03-20 10:17:25.471900,2021-03-17 10:17:25.471900,BR,A,mobile,regular serviço - não recomendo (id:3177),0
CUST_003178,51,21366.8747284314,4,0,133.4173588019118,2024-02-22 10:17:25.471900,2024-10-01 10:17:25.471900,PT,A,desktop,péssimo serviço - recomendo (id:3178),0
CUST_003179,46,44837.42155233671,3,3,53.86029926613889,2018-03-30 10:17:25.471900,2019-02-04 10:17:25.471900,BR,A,desktop,excelente preço - faz o trabalho (id:3179),0
CUST_003180,51,45285.820036663805,20,8,21.31132221381363,2020-01-09 10:17:25.471900,2023-09-11 10:17:25.471900,BR,C,mobile,satisfatório serviço - faz o trabalho (id:3180),0
CUST_003181,46,13229.820535427458,10,6,251.41988514745682,2025-10-19 10:17:25.471900,2025-10-20 10:17:25.471900,PT,A,mobile,satisfatório atendimento - recomendo (id:3181),0
CUST_003182,26,28077.25145013027,19,6,152.98563032207966,2018-12-02 10:17:25.471900,2021-12-19 10:17:25.471900,BR,D,tablet,ruim preço - recomendo (id:3182),0
CUST_003183,36,41997.36466874225,16,3,118.78092084309027,2016-02-13 10:17:25.471900,2022-07-31 10:17:25.471900,ES,B,mobile,bom atendimento - voltaria (id:3183),0
CUST_003184,30,24614.502018756262,22,4,107.5186674870553,2024-07-06 10:17:25.471900,2025-10-08 10:17:25.471900,BR,C,mobile,,0
CUST_003185,55,326711.09861932194,0,1,60.52599085976558,2025-03-22 10:17:25.471900,2025-06-29 10:17:25.471900,BR,A,desktop,ótimo produto - recomendo (id:3185),0
CUST_003186,25,17072.746407893286,0,1,79.02907402107103,2017-12-30 10:17:25.471900,2024-10-23 10:17:25.471900,BR,C,mobile,satisfatório produto - não volto (id:3186),0
CUST_003187,50,104975.47404444513,30,16,133.8106130848871,2019-03-14 10:17:25.471900,2024-07-21 10:17:25.471900,ES,D,desktop,,0
CUST_003188,50,78496.85441600271,5,1,133.2905369350112,2015-11-09 10:17:25.471900,2019-08-06 10:17:25.471900,US,D,desktop,ruim atendimento - não volto (id:3188),1
CUST_003189,61,35865.24784183661,25,10,15.658357722663913,2016-09-05 10:17:25.471900,2018-06-21 10:17:25.471900,BR,A,mobile,ruim produto - não recomendo (id:3189),0
CUST_003190,35,16669.097773804617,18,3,31.630639274198607,2016-11-12 10:17:25.471900,2020-08-14 10:17:25.471900,ES,C,mobile,excelente entrega - voltaria (id:3190),0
CUST_003191,48,18188.962110671186,96,36,56.913510214599604,2024-08-30 10:17:25.471900,2024-11-25 10:17:25.471900,ES,A,desktop,bom entrega - não recomendo (id:3191),0
CUST_003192,67,22784.35580896476,43,25,25.70678246111047,2022-10-26 10:17:25.471900,2023-10-27 10:17:25.471900,US,A,mobile,ruim preço - não recomendo (id:3192),0
CUST_003193,32,7279.612023158258,12,5,68.7011631998835,2017-11-30 10:17:25.471900,2024-04-13 10:17:25.471900,BR,A,mobile,satisfatório entrega - voltaria (id:3193),0
CUST_003194,21,14718.803673223878,22,3,63.361418183369814,2017-01-13 10:17:25.471900,2017-07-06 10:17:25.471900,BR,C,desktop,,0
CUST_003195,18,9564.093800293842,2,1,48.509328154735755,2019-11-07 10:17:25.471900,2021-09-07 10:17:25.471900,BR,A,tablet,bom serviço - não recomendo (id:3195),0
CUST_003196,48,121940.37842895607,11,3,23.409578468325467,2025-02-09 10:17:25.471900,2025-09-24 10:17:25.471900,ES,A,mobile,ruim atendimento - recomendo (id:3196),0
CUST_003197,18,63361.78213030921,31,11,75.55338393039686,2022-02-20 10:17:25.471900,2024-11-06 10:17:25.471900,BR,B,desktop,excelente preço - voltaria (id:3197),0
CUST_003198,35,73671.89697550522,23,11,47.22525152342441,2018-09-22 10:17:25.471900,2024-05-13 10:17:25.471900,BR,A,desktop,excelente serviço - faz o trabalho (id:3198),0
CUST_003199,45,61694.41927109877,15,7,183.05314912646662,2025-07-29 10:17:25.471900,2025-08-04 10:17:25.471900,BR,C,desktop,excelente atendimento - voltaria (id:3199),0
CUST_003200,42,42204.02442509787,4,2,84.62173277821796,2023-10-08 10:17:25.471900,2023-11-06 10:17:25.471900,BR,B,mobile,satisfatório preço - voltaria (id:3200),0
CUST_003201,45,135213.7716765244,39,17,173.7719236949106,2020-07-04 10:17:25.471900,2023-08-25 10:17:25.471900,PT,A,desktop,regular produto - não recomendo (id:3201),0
CUST_003202,42,20958.794235362682,7,1,96.39359761196144,2016-09-10 10:17:25.471900,2017-09-21 10:17:25.471900,BR,A,mobile,péssimo serviço - não recomendo (id:3202),0
CUST_003203,55,39974.72625726151,41,19,154.11189643637175,2017-02-01 10:17:25.471900,2025-02-27 10:17:25.471900,BR,A,mobile,regular entrega - faz o trabalho (id:3203),0
CUST_003204,28,71136.29366977487,22,8,51.25644208998329,2023-02-01 10:17:25.471900,2024-09-10 10:17:25.471900,BR,A,mobile,,0
CUST_003205,31,11058.02504011304,11,6,38.422309177472826,2022-12-13 10:17:25.471900,2025-04-23 10:17:25.471900,BR,A,desktop,,0
CUST_003206,30,589441.0574087229,0,0,182.35918802852518,2016-05-13 10:17:25.471900,2021-01-12 10:17:25.471900,ES,A,desktop,,0
CUST_003207,49,37261.24980870734,6,5,213.81005074017153,2020-03-08 10:17:25.471900,2023-08-22 10:17:25.471900,BR,A,mobile,ótimo atendimento - faz o trabalho (id:3207),0
CUST_003208,50,41265.84773587409,52,13,100.34577948463348,2020-02-23 10:17:25.471900,2020-11-26 10:17:25.471900,BR,D,desktop,,0
CUST_003209,45,112554.20744216187,40,15,79.45917611317681,2025-08-08 10:17:25.471900,2025-08-29 10:17:25.471900,BR,C,tablet,ruim produto - faz o trabalho (id:3209),0
CUST_003210,54,82740.11250114143,20,10,37.445887480770864,2020-04-11 10:17:25.471900,2020-06-14 10:17:25.471900,BR,C,tablet,,0
CUST_003211,25,37581.61388856358,15,6,109.58779667854049,2023-08-19 10:17:25.471900,2024-01-15 10:17:25.471900,US,C,mobile,ruim entrega - recomendo (id:3211),0
CUST_003212,60,40827.718074032644,25,13,2.8888082340907246,2025-08-05 10:17:25.471900,2025-08-12 10:17:25.471900,ES,A,mobile,excelente atendimento - voltaria (id:3212),0
CUST_003213,58,9379.355429922254,15,5,90.36364994451685,2022-03-20 10:17:25.471900,2023-08-02 10:17:25.471900,DE,A,desktop,ótimo entrega - faz o trabalho (id:3213),0
